Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'CS182-final-project'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# each encryption key's prompt has 1024 plaintext/ciphertext pairs
# 256 batch size * 2048 block size * 1 gradient_accumulation_steps = 524,288
batch_size = 256
block_size = 2048
gradient_accumulation_steps = 1

# this makes total number of tokens be ~524M, with ~262M input/output pairs
max_iters = 1000
lr_decay_iters = 1000

# eval stuff
eval_interval = 100
eval_iters = 50
log_interval = 1

# weight decay
weight_decay = 1e-1

Overriding: wandb_run_name = lr-1e-3
Overriding: learning_rate = 0.001
Overriding: batch_size = 64
Overriding: gradient_accumulation_steps = 1
Overriding: max_iters = 20000
Overriding: lr_decay_iters = 20000
Overriding: eval_interval = 5000
Overriding: eval_iters = 50
Overriding: log_interval = 1
Overriding: weight_decay = 0.1
tokens per iteration will be: 131,072
Using vocab size of 28 (a-z + separators)
/pscratch/sd/a/adityat/CS182-project/train.py:260: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Initializing a new model from scratch
number of parameters: 9.45M
num decayed parameter tensors: 50, with 9,968,640 parameters
num non-decayed parameter tensors: 25, with 6,400 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 181: loss 2.8016, time 169.97ms, mfu 33.28%
iter 182: loss 2.8009, time 166.31ms, mfu 33.29%
iter 183: loss 2.7735, time 166.32ms, mfu 33.30%
iter 184: loss 2.7988, time 165.53ms, mfu 33.33%
iter 185: loss 2.8046, time 166.48ms, mfu 33.33%
iter 186: loss 2.7943, time 166.44ms, mfu 33.34%
iter 187: loss 2.7954, time 165.97ms, mfu 33.35%
iter 188: loss 2.7807, time 166.45ms, mfu 33.35%
iter 189: loss 2.7732, time 166.01ms, mfu 33.36%
iter 190: loss 2.8094, time 166.33ms, mfu 33.36%
iter 191: loss 2.7681, time 166.45ms, mfu 33.36%
iter 192: loss 2.7808, time 166.73ms, mfu 33.36%
iter 193: loss 2.7947, time 165.30ms, mfu 33.38%
iter 194: loss 2.7991, time 167.46ms, mfu 33.36%
iter 195: loss 2.7635, time 165.62ms, mfu 33.38%
iter 196: loss 2.7789, time 166.37ms, mfu 33.38%
iter 197: loss 2.7830, time 166.34ms, mfu 33.38%
iter 198: loss 2.7980, time 167.37ms, mfu 33.36%
iter 199: loss 2.7671, time 169.30ms, mfu 33.30%
iter 200: loss 2.7595, time 165.27ms, mfu 33.33%
iter 201: loss 2.7721, time 166.16ms, mfu 33.34%
iter 202: loss 2.7856, time 164.09ms, mfu 33.39%
iter 203: loss 2.7447, time 166.97ms, mfu 33.38%
iter 204: loss 2.7260, time 165.67ms, mfu 33.40%
iter 205: loss 2.7250, time 168.31ms, mfu 33.36%
iter 206: loss 2.7367, time 164.39ms, mfu 33.40%
iter 207: loss 2.7143, time 165.30ms, mfu 33.42%
iter 208: loss 2.7062, time 163.89ms, mfu 33.47%
iter 209: loss 2.7017, time 163.60ms, mfu 33.51%
iter 210: loss 2.7200, time 164.47ms, mfu 33.54%
iter 211: loss 2.6819, time 166.11ms, mfu 33.53%
iter 212: loss 2.6929, time 164.67ms, mfu 33.55%
iter 213: loss 2.6962, time 165.78ms, mfu 33.54%
iter 214: loss 2.6762, time 163.80ms, mfu 33.58%
iter 215: loss 2.6561, time 164.23ms, mfu 33.60%
iter 216: loss 2.6711, time 165.09ms, mfu 33.61%
iter 217: loss 2.6608, time 165.64ms, mfu 33.60%
iter 218: loss 2.6506, time 163.85ms, mfu 33.63%
iter 219: loss 2.6040, time 164.87ms, mfu 33.63%
iter 220: loss 2.6445, time 164.39ms, mfu 33.65%
iter 221: loss 2.6008, time 166.10ms, mfu 33.63%
iter 222: loss 2.5914, time 164.98ms, mfu 33.63%
iter 223: loss 2.5802, time 164.65ms, mfu 33.64%
iter 224: loss 2.6252, time 165.53ms, mfu 33.63%
iter 225: loss 2.6121, time 165.62ms, mfu 33.62%
iter 226: loss 2.5717, time 167.31ms, mfu 33.58%
iter 227: loss 2.5655, time 165.34ms, mfu 33.58%
iter 228: loss 2.5629, time 164.93ms, mfu 33.59%
iter 229: loss 2.5327, time 163.45ms, mfu 33.63%
iter 230: loss 2.4932, time 162.95ms, mfu 33.67%
iter 231: loss 2.5190, time 165.28ms, mfu 33.67%
iter 232: loss 2.5176, time 164.33ms, mfu 33.68%
iter 233: loss 2.4717, time 165.31ms, mfu 33.67%
iter 234: loss 2.4999, time 165.52ms, mfu 33.66%
iter 235: loss 2.4843, time 166.59ms, mfu 33.63%
iter 236: loss 2.4799, time 163.67ms, mfu 33.66%
iter 237: loss 2.4605, time 164.63ms, mfu 33.67%
iter 238: loss 2.4793, time 164.37ms, mfu 33.68%
iter 239: loss 2.4385, time 165.11ms, mfu 33.67%
iter 240: loss 2.4025, time 165.72ms, mfu 33.66%
iter 241: loss 2.4593, time 167.18ms, mfu 33.61%
iter 242: loss 2.4647, time 164.66ms, mfu 33.63%
iter 243: loss 2.4230, time 166.93ms, mfu 33.59%
iter 244: loss 2.4030, time 164.34ms, mfu 33.61%
iter 245: loss 2.4809, time 164.95ms, mfu 33.62%
iter 246: loss 2.4126, time 164.25ms, mfu 33.64%
iter 247: loss 2.4273, time 163.72ms, mfu 33.66%
iter 248: loss 2.3845, time 167.24ms, mfu 33.62%
iter 249: loss 2.4048, time 165.84ms, mfu 33.61%
iter 250: loss 2.3907, time 166.07ms, mfu 33.59%
iter 251: loss 2.3785, time 167.43ms, mfu 33.55%
iter 252: loss 2.3510, time 164.97ms, mfu 33.56%
iter 253: loss 2.3418, time 166.08ms, mfu 33.55%
iter 254: loss 2.3418, time 165.49ms, mfu 33.55%
iter 255: loss 2.3455, time 167.14ms, mfu 33.52%
iter 256: loss 2.2940, time 167.02ms, mfu 33.49%
iter 257: loss 2.3167, time 165.97ms, mfu 33.49%
iter 258: loss 2.3780, time 164.46ms, mfu 33.52%
iter 259: loss 2.3792, time 164.16ms, mfu 33.55%
iter 260: loss 2.3294, time 165.25ms, mfu 33.55%
iter 261: loss 2.3265, time 166.23ms, mfu 33.54%
iter 262: loss 2.3193, time 163.34ms, mfu 33.59%
iter 263: loss 2.2852, time 163.91ms, mfu 33.62%
iter 264: loss 2.2817, time 166.59ms, mfu 33.59%
iter 265: loss 2.2560, time 166.06ms, mfu 33.57%
iter 266: loss 2.3071, time 165.29ms, mfu 33.58%
iter 267: loss 2.3419, time 165.53ms, mfu 33.57%
iter 268: loss 2.3396, time 164.67ms, mfu 33.59%
iter 269: loss 2.3113, time 166.17ms, mfu 33.57%
iter 270: loss 2.2784, time 167.69ms, mfu 33.53%
iter 271: loss 2.2787, time 166.16ms, mfu 33.52%
iter 272: loss 2.2442, time 167.29ms, mfu 33.49%
iter 273: loss 2.2955, time 165.39ms, mfu 33.49%
iter 274: loss 2.2610, time 165.98ms, mfu 33.49%
iter 275: loss 2.2617, time 165.05ms, mfu 33.51%
iter 276: loss 2.2446, time 164.38ms, mfu 33.54%
iter 277: loss 2.2501, time 165.03ms, mfu 33.55%
iter 278: loss 2.2458, time 165.40ms, mfu 33.55%
iter 279: loss 2.2185, time 166.27ms, mfu 33.54%
iter 280: loss 2.2178, time 165.68ms, mfu 33.53%
iter 281: loss 2.1842, time 165.98ms, mfu 33.53%
iter 282: loss 2.1942, time 166.57ms, mfu 33.51%
iter 283: loss 2.2254, time 165.99ms, mfu 33.50%
iter 284: loss 2.2005, time 165.44ms, mfu 33.51%
iter 285: loss 2.1739, time 165.41ms, mfu 33.52%
iter 286: loss 2.1701, time 166.67ms, mfu 33.50%
iter 287: loss 2.2626, time 166.76ms, mfu 33.48%
iter 288: loss 2.2471, time 165.06ms, mfu 33.50%
iter 289: loss 2.2213, time 164.16ms, mfu 33.53%
iter 290: loss 2.2284, time 163.57ms, mfu 33.57%
iter 291: loss 2.1989, time 164.61ms, mfu 33.59%
iter 292: loss 2.2079, time 165.00ms, mfu 33.60%
iter 293: loss 2.1927, time 164.26ms, mfu 33.62%
iter 294: loss 2.2343, time 165.39ms, mfu 33.61%
iter 295: loss 2.1729, time 164.41ms, mfu 33.63%
iter 296: loss 2.2095, time 165.10ms, mfu 33.63%
iter 297: loss 2.2457, time 164.00ms, mfu 33.65%
iter 298: loss 2.1996, time 165.24ms, mfu 33.65%
iter 299: loss 2.1868, time 165.19ms, mfu 33.65%
iter 300: loss 2.1787, time 165.66ms, mfu 33.63%
iter 301: loss 2.2187, time 167.15ms, mfu 33.59%
iter 302: loss 2.1620, time 163.20ms, mfu 33.64%
iter 303: loss 2.2023, time 164.96ms, mfu 33.64%
iter 304: loss 2.2095, time 163.63ms, mfu 33.67%
iter 305: loss 2.1766, time 165.60ms, mfu 33.66%
iter 306: loss 2.2033, time 166.95ms, mfu 33.62%
iter 307: loss 2.1506, time 169.86ms, mfu 33.53%
iter 308: loss 2.2002, time 167.07ms, mfu 33.50%
iter 309: loss 2.1892, time 166.55ms, mfu 33.48%
iter 310: loss 2.1827, time 164.16ms, mfu 33.52%
iter 311: loss 2.1942, time 164.51ms, mfu 33.54%
iter 312: loss 2.2264, time 164.52ms, mfu 33.56%
iter 313: loss 2.1768, time 167.48ms, mfu 33.52%
iter 314: loss 2.1231, time 166.39ms, mfu 33.51%
iter 315: loss 2.1933, time 167.67ms, mfu 33.47%
iter 316: loss 2.2002, time 165.34ms, mfu 33.48%
iter 317: loss 2.1324, time 165.17ms, mfu 33.50%
iter 318: loss 2.1709, time 166.20ms, mfu 33.49%
iter 319: loss 2.1702, time 166.99ms, mfu 33.47%
iter 320: loss 2.1547, time 165.58ms, mfu 33.47%
iter 321: loss 2.1505, time 165.60ms, mfu 33.48%
iter 322: loss 2.1668, time 164.77ms, mfu 33.50%
